Date,Team,Acquired,Relinquished,Notes
2017-11-16,Suns,,Tyson Chandler,placed on IL with illness
2017-11-16,Suns,Greg Monroe,,activated from IL
2017-11-16,Warriors,,Quinn Cook,placed on IL
2017-11-16,Warriors,Stephen Curry,,activated from IL
2017-11-17,76ers,,Justin Anderson,shin splints in left leg (DTD)
2017-11-17,Blazers,Meyers Leonard,,returned to lineup
Date,Team,Acquired,Relinquished,Notes
2017-11-17,Clippers,,C.J. Williams,placed on IL
2017-11-17,Clippers,,Danilo Gallinari,placed on IL with strained left gluteus muscle
2017-11-17,Clippers,Jamil Wilson,,activated from IL
2017-11-17,Clippers,Patrick Beverley,,activated from IL
2017-11-17,Grizzlies,,Wayne Selden Jr.,right quadricep injury (DTD)
2017-11-17,Heat,,Okaro White,placed on IL with fractured left foot (surgery)
2017-11-17,Hornets,Treveon Graham,,activated from IL
2017-11-17,Jazz,,Ricky Rubio,sore right Achilles (DTD)
2017-11-17,Jazz,,Thabo Sefolosha,placed on IL with sore right knee
2017-11-17,Kings,,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL
2017-11-17,Kings,Jack Cooley,,activated from IL
2017-11-17,Mavericks,Devin Harris,,activated from IL
2017-11-17,Nets,,D'Angelo Russell,arthroscopic surgery on left knee (out indefinitely)
2017-11-17,Nuggets,,Richard Jefferson,placed on IL
2017-11-17,Nuggets,Gary Harris,,activated from IL
2017-11-17,Pistons,,Jon Leuer,placed on IL with sprained left ankle (surgery) (out for season)
2017-11-17,Pistons,Henry Ellenson,,activated from IL
2017-11-17,Raptors,,Delon Wright,placed on IL with dislocated right shoulder
2017-11-17,Raptors,,Serge Ibaka,placed on IL with swelling in left knee
2017-11-17,Raptors,Bruno Caboclo,,activated from IL
2017-11-17,Raptors,Lorenzo Brown,,activated from IL
2017-11-17,Suns,Alec Peters,,activated from IL
2017-11-17,Thunder,,Daniel Hamilton,placed on IL
2017-11-17,Thunder,Steven Adams,,activated from IL
2017-11-17,Timberwolves,Gorgui Dieng,,returned to lineup
Date,Team,Acquired,Relinquished,Notes
2017-11-17,Jazz,Nate Wolters,,activated from IL
2017-11-17,Grizzlies,,Ivan Rabb,concussion (DTD)
2017-11-18,76ers,,Jahlil Okafor,placed on IL for personal reasons
2017-11-18,76ers,Jerryd Bayless,,activated from IL
2017-11-18,Bucks,,Matthew Dellavedova,placed on IL with left knee tendinitis
2017-11-18,Cavaliers,,Iman Shumpert,left knee injury (DTD)
2017-11-18,Grizzlies,,Wayne Selden Jr.,placed on IL with sore right quadriceps
2017-11-18,Grizzlies,Vincent Hunter / Vince Hunter,,activated from IL
2017-11-18,Hawks,,Isaiah Taylor,placed on IL with eye contusion
2017-11-18,Hawks,DeAndre' Bembry,,activated from IL
2017-11-18,Jazz,Ricky Rubio,,returned to lineup
2017-11-18,Jazz,Thabo Sefolosha,,activated from IL
2017-11-18,Kings,,Buddy Hield,placed on IL with sore/sprained right ankle
2017-11-18,Magic,D.J. Augustine,,activated from IL
2017-11-18,Rockets,Luc Richard Mbah a Moute / Luc Mbah a Moute,,activated from IL
2017-11-18,Hawks,Mike Muscala,,activated from IL
2017-11-18,Hawks,,Mike Muscala,sprained left ankle (DTD)
2017-11-19,Grizzlies,,Brandan Wright,right groin injury (DTD)
2017-11-19,Lakers,,Vander Blue,placed on IL
2017-11-19,Lakers,Ivica Zubac,,activated from IL
2017-11-19,Lakers,Josh Hart,,activated from IL
2017-11-19,Nuggets,,Malik Beasley,placed on IL
2017-11-19,Nuggets,,Paul Millsap,sore left wrist (DTD)
2017-11-19,Nuggets,Richard Jefferson,,activated from IL
2017-11-19,Pistons,Henry Ellenson,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2017-11-19,Raptors,Serge Ibaka,,activated from IL
2017-11-19,Suns,,Alec Peters,placed on IL
2017-11-19,Warriors,,Kevin Durant,sprained left ankle (DTD)
2017-11-19,Warriors,,Kevin Durant,placed on IL with sprained left ankle
2017-11-19,Warriors,Jordan Bell,,activated from IL
2017-11-19,Wizards,,John Wall (Hildred),sore left knee / left knee inflammation (DTD)
2017-11-19,Heat,Derrick Walton Jr.,,activated from IL
2017-11-19,Suns,Derrick Jones Jr.,,activated from IL
2017-11-20,76ers,,Richaun Holmes,illness (DTD)
2017-11-20,76ers,Jerryd Bayless,,returned to lineup
2017-11-20,Cavaliers,,Iman Shumpert,placed on IL with left knee injury
2017-11-20,Clippers,Patrick Beverley,,returned to lineup
2017-11-20,Grizzlies,,Brandan Wright,placed on IL with right groin injury
2017-11-20,Hawks,,Mike Muscala,placed on IL with sprained left ankle
2017-11-20,Hawks,Miles Plumlee,,activated from IL
2017-11-20,Kings,,Jack Cooley,placed on IL
2017-11-20,Magic,,Jonathan Isaac,placed on IL with sprained right ankle
2017-11-20,Nuggets,,Paul Millsap,placed on IL with sprained left wrist
2017-11-20,Nuggets,,Wilson Chandler,placed on IL with sore lower back
2017-11-20,Nuggets,Malik Beasley,,activated from IL
2017-11-20,Nuggets,Tyler Lydon,,activated from IL
2017-11-20,Pelicans,Tony Allen,,returned to lineup
2017-11-20,Wizards,John Wall (Hildred),,returned to lineup
2017-11-20,Magic,Khem Birch,,activated from IL
2017-11-21,Bucks,,John Henson,eye injury (DTD)
Date,Team,Acquired,Relinquished,Notes
2017-11-21,Bucks,,Mirza Teletovic,arthroscopic surgery on left knee to repair torn cartilage (out indefinitely)
2017-11-21,Hawks,,Luke Babbitt,lower back spasms (DTD)
2017-11-22,76ers,,Justin Anderson,placed on IL with shin splints in left leg
2017-11-22,76ers,Jahlil Okafor,,activated from IL
2017-11-22,76ers,Richaun Holmes,,returned to lineup
2017-11-22,Bucks,,Giannis Antetokounmpo,sore right knee (DTD)
2017-11-22,Bucks,,John Henson,placed on IL with eye procedure
2017-11-22,Bucks,Sterling Brown,,activated from IL
2017-11-22,Cavaliers,John Holland,,activated from IL
2017-11-22,Clippers,,Brice Johnson,placed on IL
2017-11-22,Clippers,C.J. Williams,,activated from IL
2017-11-22,Hawks,,Luke Babbitt,placed on IL with lower back injury
2017-11-22,Hawks,DeAndre' Bembry,,activated from IL
2017-11-22,Jazz,,Nate Wolters,placed on IL
2017-11-22,Kings,Buddy Hield,,activated from IL
2017-11-22,Kings,Vince Carter,,activated from IL
2017-11-22,Lakers,,Thomas Bryant,placed on IL
2017-11-22,Magic,,Khem Birch,placed on IL
2017-11-22,Nets,,Trevor Booker,sprained left ankle (DTD)
2017-11-22,Nuggets,,Tyler Lydon,placed on IL
2017-11-22,Nuggets,Wilson Chandler,,activated from IL
2017-11-22,Pelicans,,Charles Cooke,placed on IL
2017-11-22,Pelicans,,Jalen Jones,placed on IL
2017-11-22,Pelicans,Omer Asik,,activated from IL
2017-11-22,Raptors,Norman Powell,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2017-11-22,Rockets,,Eric Gordon,tightness in right calf (DTD)
2017-11-22,Rockets,,Ryan Anderson,placed on IL with illness
2017-11-22,Rockets,Troy Williams,,activated from IL
2017-11-22,Suns,Tyson Chandler,,activated from IL
2017-11-22,Warriors,,Jordan Bell,placed on IL
2017-11-22,Warriors,Kevin Durant,,activated from IL
2017-11-22,Clippers,,Patrick Beverley,arthroscopic surgery on right knee to repair lateral meniscus (out for season)
2017-11-22,Hawks,Josh Magette,,activated from IL
2017-11-22,Rockets,Briante Weber,,activated from IL
2017-11-22,Clippers,,Patrick Beverley,placed on IL recovering from arthroscopic surgery on right knee to repair lateral meniscus (out for season)
2017-11-22,Raptors,,Bruno Caboclo,placed on IL
2017-11-24,76ers,,Ben Simmons,left elbow injury (DTD)
2017-11-24,Celtics,,Shane Larkin,undisclosed injury (DTD)
2017-11-24,Hawks,Tyler Dorsey,,activated from IL
2017-11-24,Hornets,,Nicolas Batum,ulnar nerve contusion (DTD)
2017-11-24,Knicks,,Enes Kanter / Enes Freedom,placed on IL with back spasms
2017-11-24,Knicks,,Joakim Noah,placed on IL with illness
2017-11-24,Knicks,Ron Baker,,activated from IL
2017-11-24,Nets,Trevor Booker,,returned to lineup
2017-11-24,Raptors,,C.J. Miles,placed on IL for personal reasons
2017-11-24,Suns,Jared Dudley,,activated from IL
2017-11-24,Timberwolves,,Jeff Teague,sore right Achilles (DTD)
2017-11-24,Timberwolves,,Nemanja Bjelica,placed on IL with sprained left foot
2017-11-24,Timberwolves,Anthony Brown,,activated from IL
2017-11-24,Warriors,,Draymond Green,placed on IL for rest
Date,Team,Acquired,Relinquished,Notes
2017-11-24,Warriors,,Kevin Durant,placed on IL with sprained left ankle
2017-11-24,Warriors,Jordan Bell,,activated from IL
2017-11-24,Grizzlies,Ivan Rabb,,returned to lineup
2017-11-24,Warriors,Quinn Cook,,activated from IL
2017-11-24,Cavaliers,London Perrantes,,activated from IL
2017-11-25,76ers,Jacob Pullen,,activated from IL
2017-11-25,Bucks,,D.J. Wilson,placed on IL
2017-11-25,Bucks,Giannis Antetokounmpo,,returned to lineup
2017-11-25,Bucks,John Henson,,activated from IL
2017-11-25,Celtics,,Jaylen Brown,placed on IL for personal reasons
2017-11-25,Celtics,,Marcus Morris,placed on IL
2017-11-25,Celtics,Jabari Bird,,activated from IL
2017-11-25,Celtics,Shane Larkin,,returned to lineup
2017-11-25,Hornets,Nicolas Batum,,returned to lineup
2017-11-25,Kings,Vince Carter,,activated from IL
2017-11-25,Knicks,,Kristaps Porzingis,tightness in lower back (DTD)
2017-11-25,Knicks,Ron Baker,,returned to lineup
2017-11-25,Pacers,,Victor Oladipo,placed on IL with bruised right knee
2017-11-25,Pacers,Ike Anigbogu,,activated from IL
2017-11-25,Rockets,,Zhou Qi / Qi Zhou,placed on IL
2017-11-25,Rockets,Eric Gordon,,returned to lineup
2017-11-25,Rockets,Ryan Anderson,,activated from IL
2017-11-25,Warriors,,Quinn Cook,placed on IL
2017-11-25,Warriors,Draymond Green,,activated from IL
2017-11-25,Wizards,,John Wall (Hildred),placed on IL with sore left knee / left knee inflammation
Date,Team,Acquired,Relinquished,Notes
2017-11-26,Nets,,Allen Crabbe,sore lower back (DTD)
2017-11-26,Nets,,Isaiah Whitehead,placed on IL
2017-11-26,Nets,,Trevor Booker,right big toe inflammation (DTD)
2017-11-26,Rockets,,Nene / Nene Hilario / Maybyner Hilario,strained right shoulder (DTD)
2017-11-26,Suns,,Derrick Jones Jr.,placed on IL
2017-11-26,Suns,,Devin Booker,right big toe injury (DTD)
2017-11-26,Suns,Alec Peters,,activated from IL
2017-11-26,Grizzlies,Ivan Rabb,,activated from IL
2017-11-27,76ers,,Jacob Pullen,placed on IL
2017-11-27,76ers,Ben Simmons,,returned to lineup
2017-11-27,Cavaliers,Iman Shumpert,,activated from IL
2017-11-27,Celtics,Jaylen Brown,,activated from IL
2017-11-27,Celtics,Marcus Morris,,activated from IL
2017-11-27,Hornets,,Kemba Walker,sore left shoulder (DTD)
2017-11-27,Knicks,,Ron Baker,placed on IL
2017-11-27,Knicks,Joakim Noah,,activated from IL
2017-11-27,Knicks,Kristaps Porzingis,,returned to lineup
2017-11-27,Lakers,Larry Nance Jr.,,activated from IL
2017-11-27,Mavericks,,Nerlens Noel,thumb injury (DTD)
2017-11-27,Nets,,DeMarre Carroll,illness (DTD)
2017-11-27,Nets,,Rondae Hollis-Jefferson,placed on IL with sprained right ankle
2017-11-27,Nuggets,,Paul Millsap,surgery on left wrist (out indefinitely)
2017-11-27,Pacers,Victor Oladipo,,activated from IL
2017-11-27,Spurs,,Rudy Gay,sore right heel (DTD)
2017-11-27,Spurs,(William) Tony Parker,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2017-11-27,Warriors,,Stephen Curry,placed on IL with bruised right hand
2017-11-27,Warriors,Quinn Cook,,activated from IL
2017-11-27,Cavaliers,,London Perrantes,placed on IL
2017-11-27,Nets,Isaiah Whitehead,,activated from IL
2017-11-27,Pacers,,Ike Anigbogu,placed on IL
2017-11-28,Bucks,,Sterling Brown,placed on IL
2017-11-28,Bucks,D.J. Wilson,,activated from IL
2017-11-28,Cavaliers,,Iman Shumpert,placed on IL with left knee effusion
2017-11-28,Clippers,,Blake Griffin,sprained MCL in left knee (out indefinitely)
2017-11-28,Jazz,,Rodney Hood,sore left ankle (DTD)
2017-11-28,Jazz,Nate Wolters,,activated from IL
2017-11-28,Nuggets,,Wilson Chandler,placed on IL with sore lower back
2017-11-28,Suns,Devin Booker,,returned to lineup
2017-11-28,Nuggets,Torrey Craig,,activated from IL
2017-11-29,76ers,,Jahlil Okafor,placed on IL
2017-11-29,76ers,James Michael McAdoo / James McAdoo (Michael),,activated from IL
2017-11-29,Grizzlies,,Chandler Parsons,sore right knee (DTD)
2017-11-29,Grizzlies,,Mario Chalmers,placed on IL with sore right ankle
2017-11-29,Grizzlies,Kobi Simmons,,activated from IL
2017-11-29,Hawks,,Dewayne Dedmon,stress reaction in left tibia (DTD)
2017-11-29,Heat,,Hassan Whiteside,bone bruise in left knee (DTD)
2017-11-29,Hornets,,Kemba Walker,placed on IL with bruised left shoulder
2017-11-29,Hornets,Julyan Stone,,activated from IL
2017-11-29,Knicks,,Frank Ntilikina,placed on IL with sprained left ankle
2017-11-29,Knicks,,Joakim Noah,placed on IL
Date,Team,Acquired,Relinquished,Notes
2017-11-29,Knicks,,Kristaps Porzingis,sore ankle (DTD)
2017-11-29,Knicks,Enes Kanter / Enes Freedom,,activated from IL
2017-11-29,Lakers,,Kyle Kuzma,placed on IL with back spasms
2017-11-29,Lakers,Thomas Bryant,,activated from IL
2017-11-29,Nets,DeMarre Carroll,,returned to lineup
2017-11-29,Pacers,,Alex Poythress,placed on IL
2017-11-29,Raptors,,Lucas Nogueira,strained right calf (DTD)
2017-11-29,Raptors,C.J. Miles,,activated from IL
2017-11-29,Rockets,,Zhou Qi / Qi Zhou,sore left calf (DTD)
2017-11-29,Rockets,Nene / Nene Hilario / Maybyner Hilario,,returned to lineup
2017-11-29,Spurs,Rudy Gay,,returned to lineup
2017-11-29,Suns,,Alec Peters,placed on IL
2017-11-29,Warriors,,David West,placed on IL with sore left knee
2017-11-29,Warriors,Kevin Durant,,activated from IL
2017-11-29,Warriors,Stephen Curry,,activated from IL
2017-11-29,Rockets,,Troy Williams,placed on IL
2017-11-29,Warriors,,Quinn Cook,placed on IL
2017-11-29,Knicks,Ron Baker,,activated from IL
2017-11-30,76ers,,Joel Embiid,placed on IL
2017-11-30,76ers,,T.J. McConnell,placed on IL with bruised/sprained left shoulder
2017-11-30,76ers,Justin Anderson,,activated from IL
2017-11-30,76ers,Nik Stauskas,,activated from IL
2017-11-30,Blazers,,Caleb Swanigan,placed on IL
2017-11-30,Blazers,Al-Farouq Aminu,,activated from IL
2017-11-30,Celtics,,Jabari Bird,placed on IL
Date,Team,Acquired,Relinquished,Notes
2017-11-30,Clippers,,Blake Griffin,placed on IL with sprained MCL in left knee
2017-11-30,Clippers,Brice Johnson,,activated from IL
2017-11-30,Hawks,,Dewayne Dedmon,placed on IL with stress reaction in left tibia
2017-11-30,Hawks,,Tyler Dorsey,placed on IL
2017-11-30,Hawks,Isaiah Taylor,,activated from IL
2017-11-30,Hawks,Luke Babbitt,,activated from IL
2017-11-30,Jazz,,Raulzinho Neto / Raul Neto,placed on IL with sore left hamstring
2017-11-30,Magic,,Terrence Ross,sprained MCL in right knee and fractured right leg (out indefinitely)
2017-11-30,Nuggets,,Nikola Jokic,sprained left ankle (DTD)
2017-11-30,76ers,Jacob Pullen,,activated from IL
2017-12-01,Bulls,,Bobby Portis,right arm injury (DTD)
2017-12-01,Bulls,David Nwaba,,activated from IL
2017-12-01,Cavaliers,,Iman Shumpert,arthroscopic surgery on left knee (out indefinitely)
2017-12-01,Grizzlies,,Ivan Rabb,placed on IL
2017-12-01,Grizzlies,,Kobi Simmons,placed on IL
2017-12-01,Grizzlies,Brandan Wright,,activated from IL
2017-12-01,Grizzlies,Chandler Parsons,,returned to lineup
2017-12-01,Grizzlies,Mario Chalmers,,activated from IL
2017-12-01,Heat,,Derrick Walton Jr.,placed on IL
2017-12-01,Jazz,,Rodney Hood,placed on IL with sore left ankle
2017-12-01,Kings,,Malachi Richardson,placed on IL
2017-12-01,Kings,Jack Cooley,,activated from IL
2017-12-01,Magic,,Terrence Ross,placed on IL with sprained MCL in right knee and fractured right leg
2017-12-01,Mavericks,,Nerlens Noel,surgery on thumb (out indefinitely)
2017-12-01,Raptors,,Lucas Nogueira,placed on IL with strained right calf
Date,Team,Acquired,Relinquished,Notes
2017-12-01,Timberwolves,,Anthony Brown,placed on IL
2017-12-01,Timberwolves,Jeff Teague,,returned to lineup
2017-12-01,Warriors,,Andre Iguodala,placed on IL with sore left knee
2017-12-01,Warriors,David West,,activated from IL
2017-12-01,Magic,Khem Birch,,activated from IL
2017-12-01,Magic,Wesley Iwundu / Wes Iwundu,,activated from IL
2017-12-02,76ers,,Furkan Korkmaz,placed on IL
2017-12-02,76ers,,James Michael McAdoo / James McAdoo (Michael),placed on IL
2017-12-02,76ers,,Justin Anderson,placed on IL with shin splints in left leg
2017-12-02,76ers,Joel Embiid,,activated from IL
2017-12-02,Blazers,,Zach Collins,placed on IL
2017-12-02,Blazers,Caleb Swanigan,,activated from IL
2017-12-02,Grizzlies,,Brandan Wright,placed on IL with sore right groin
2017-12-02,Grizzlies,,Chandler Parsons,"placed on IL with sore right knee, sore right ankle"
2017-12-02,Grizzlies,Kobi Simmons,,activated from IL
2017-12-02,Hawks,,John Collins (Martin),left shoulder injury (out indefinitely)
2017-12-02,Hawks,,Mike Muscala,placed on IL with sprained left ankle
2017-12-02,Kings,,Justin Jackson (Aaron),placed on IL
2017-12-02,Kings,,Willie Cauley-Stein,sore back (DTD)
2017-12-02,Lakers,,Ivica Zubac,placed on IL
2017-12-02,Lakers,Kyle Kuzma,,activated from IL
2017-12-02,Nets,Allen Crabbe,,returned to lineup
2017-12-02,Nets,Rondae Hollis-Jefferson,,activated from IL
2017-12-02,Nuggets,,Nikola Jokic,placed on IL with sprained left ankle
2017-12-02,Nuggets,,Torrey Craig,placed on IL
Date,Team,Acquired,Relinquished,Notes
2017-12-02,Nuggets,Tyler Lydon,,activated from IL
2017-12-02,Pelicans,,Anthony Davis,strained adductor in left groin/pelvis (DTD)
2017-12-02,Rockets,,Troy Williams,sprained MCL in right knee (DTD)
2017-12-02,Suns,,Alex Len,ankle injury (DTD)
2017-12-02,Grizzlies,Ivan Rabb,,activated from IL
2017-12-02,Hawks,Tyler Dorsey,,activated from IL
2017-12-02,Kings,,JaKarr Sampson,placed on IL
2017-12-03,Knicks,,Kristaps Porzingis,placed on IL with sprained right ankle
2017-12-03,Knicks,,Tim Hardaway Jr.,placed on IL with sore left leg
2017-12-03,Knicks,Frank Ntilikina,,activated from IL
2017-12-03,Knicks,Joakim Noah,,activated from IL
2017-12-03,Lakers,,Thomas Bryant,placed on IL
2017-12-03,Lakers,Ivica Zubac,,activated from IL
2017-12-03,Magic,,Khem Birch,placed on IL
2017-12-03,Rockets,Demetrius Jackson,,activated from IL
2017-12-03,Spurs,,(William) Tony Parker,placed on IL for rest
2017-12-03,Spurs,,Emanuel Ginobili / Manu Ginobili,rest (DTD)
2017-12-03,Spurs,,LaMarcus Aldridge,rest (DTD)
2017-12-03,Spurs,,Rudy Gay,placed on IL with sore right ankle/heel
2017-12-03,Spurs,Derrick White,,activated from IL
2017-12-03,Thunder,,Dakari Johnson,placed on IL
2017-12-03,Thunder,Kyle Singler,,activated from IL
2017-12-04,Bulls,,Antonio Blakeney,placed on IL
2017-12-04,Bulls,Bobby Portis,,returned to lineup
2017-12-04,Grizzlies,,Ivan Rabb,placed on IL
Date,Team,Acquired,Relinquished,Notes
2017-12-04,Grizzlies,,Kobi Simmons,placed on IL
2017-12-04,Hawks,,John Collins (Martin),placed on IL with left shoulder injury
2017-12-04,Hawks,,Josh Magette,placed on IL
2017-12-04,Hawks,Nicolas Brussino,,activated from IL
2017-12-04,Hornets,,Julyan Stone,placed on IL
2017-12-04,Hornets,Kemba Walker,,activated from IL
2017-12-04,Jazz,,Nate Wolters,placed on IL
2017-12-04,Jazz,,Tony Bradley,placed on IL
2017-12-04,Jazz,Raulzinho Neto / Raul Neto,,activated from IL
2017-12-04,Jazz,Rudy Gobert,,activated from IL
2017-12-04,Nets,,Isaiah Whitehead,placed on IL
2017-12-04,Nuggets,,Tyler Lydon,placed on IL
2017-12-04,Nuggets,Wilson Chandler,,activated from IL
2017-12-04,Spurs,,Joffrey Lauvergne,finger injury (DTD)
2017-12-04,Spurs,,Kyle Anderson,placed on IL with sprained MCL in left knee
2017-12-04,Spurs,Emanuel Ginobili / Manu Ginobili,,returned to lineup
2017-12-04,Spurs,LaMarcus Aldridge,,returned to lineup
2017-12-04,Spurs,Rudy Gay,,activated from IL
2017-12-04,Suns,Alex Len,,returned to lineup
2017-12-04,Warriors,,Zaur Pachulia / Zaza Pachulia,sore left shoulder (DTD)
2017-12-04,Warriors,Andre Iguodala,,activated from IL
2017-12-04,Cavaliers,,John Holland,placed on IL
2017-12-05,Blazers,,Caleb Swanigan,placed on IL
2017-12-05,Blazers,Zach Collins,,activated from IL
2017-12-05,Jazz,,Raulzinho Neto / Raul Neto,sore right foot (DTD)
Date,Team,Acquired,Relinquished,Notes
2017-12-05,Jazz,Tony Bradley,,activated from IL
2017-12-05,Kings,,Willie Cauley-Stein,strained lower back (DTD)
2017-12-05,Thunder,,Kyle Singler,placed on IL
2017-12-05,Thunder,Dakari Johnson,,activated from IL
2017-12-05,Warriors,,Patrick McCaw,bruised nose (DTD)
2017-12-05,Warriors,,Stephen Curry,sprained right ankle (DTD)
2017-12-05,Wizards,,Jason Smith,knee injury (DTD)
2017-12-06,Bucks,,Jason Terry,strained left calf (DTD)
2017-12-06,Bucks,,Jason Terry,placed on IL with strained left knee
2017-12-06,Bucks,Sterling Brown,,activated from IL
2017-12-06,Celtics,,Jaylen Brown,placed on IL with right eye inflammation
2017-12-06,Celtics,,Marcus Morris,left knee injury (DTD)
2017-12-06,Clippers,,Brice Johnson,placed on IL
2017-12-06,Clippers,Danilo Gallinari,,activated from IL
2017-12-06,Grizzlies,Chandler Parsons,,activated from IL
2017-12-06,Hornets,,Steve Clifford,took leave of absense as head coach with heath issue
2017-12-06,Knicks,,Ron Baker,placed on IL
2017-12-06,Knicks,Kristaps Porzingis,,activated from IL
2017-12-06,Pacers,Ike Anigbogu,,activated from IL
2017-12-06,Spurs,(William) Tony Parker,,activated from IL
2017-12-06,Suns,,Devin Booker,strained adductor in left groin (out indefinitely)
2017-12-06,Warriors,,Draymond Green,placed on IL with sore right shoulder
2017-12-06,Warriors,,Patrick McCaw,concussion (DTD)
2017-12-06,Warriors,,Stephen Curry,placed on IL with sprained right ankle
2017-12-06,Warriors,Quinn Cook,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2017-12-06,Warriors,Zaur Pachulia / Zaza Pachulia,,returned to lineup
2017-12-07,76ers,,Dario Saric,eye injury (DTD)
2017-12-07,76ers,James Michael McAdoo / James McAdoo (Michael),,activated from IL
2017-12-07,76ers,T.J. McConnell,,activated from IL
2017-12-07,Hornets,,Cody Zeller,torn meniscus in left knee (out indefinitely)
2017-12-07,Hornets,,Frank Kaminsky,sprained right ankle (DTD)
2017-12-07,Jazz,,Tony Bradley,placed on IL
2017-12-07,Jazz,Raulzinho Neto / Raul Neto,,returned to lineup
2017-12-07,Lakers,,Thomas Bryant,placed on IL
2017-12-07,Lakers,Ivica Zubac,,activated from IL
2017-12-07,Magic,,Evan Fournier,sprained right ankle (DTD)
2017-12-07,Pelicans,,Alexis Ajinca / Alex Ajinca,surgery on right knee (out indefinitely)
2017-12-07,Rockets,,Nene / Nene Hilario / Maybyner Hilario,scratched cornea (DTD)
2017-12-07,Suns,,Devin Booker,placed on IL with strained adductor in left groin
2017-12-07,Suns,,Tyson Chandler,personal reasons (DTD)
2017-12-07,Thunder,,Jerami Grant,placed on IL with bruised left hip
2017-12-07,Thunder,,Paul George,placed on IL with bruised right calf
2017-12-07,Thunder,Kyle Singler,,activated from IL
2017-12-07,Jazz,Rodney Hood,,activated from IL
2017-12-07,Suns,Derrick Jones Jr.,,activated from IL
2017-12-07,Jazz,,Rodney Hood,sore left ankle (DTD)
2017-12-07,76ers,Furkan Korkmaz,,activated from IL
2017-12-08,Blazers,,Jusuf Nurkic,sprained right ankle (DTD)
2017-12-08,Bucks,,Tony Snell,patella tendinitis in left knee (DTD)
2017-12-08,Bulls,,Kahlil Felder / Kay Felder,placed on IL
Date,Team,Acquired,Relinquished,Notes
2017-12-08,Bulls,Nikola Mirotic,,activated from IL
2017-12-08,Celtics,Jaylen Brown,,activated from IL
2017-12-08,Celtics,Marcus Morris,,returned to lineup
2017-12-08,Hornets,,Cody Zeller,placed on IL with torn meniscus in left knee
2017-12-08,Kings,,Skal Labissiere,placed on IL
2017-12-08,Kings,,Willie Cauley-Stein,placed on IL with strained lower back
2017-12-08,Kings,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,,activated from IL
2017-12-08,Mavericks,,Dennis Smith Jr.,placed on IL with strained left hip
2017-12-08,Mavericks,Johnathan Motley,,activated from IL
2017-12-08,Pelicans,,Rajon Rondo,rest (DTD)
2017-12-08,Pelicans,Anthony Davis,,returned to lineup
2017-12-08,Warriors,,Patrick McCaw,placed on IL with concussion
2017-12-08,Warriors,,Zaur Pachulia / Zaza Pachulia,sore left shoulder (DTD)
2017-12-08,Warriors,Draymond Green,,activated from IL
2017-12-08,Hornets,Mangok Mathiang,,activated from IL
2017-12-09,76ers,,Joel Embiid,placed on IL for rest
2017-12-09,76ers,,T.J. McConnell,left shoulder injury (DTD)
2017-12-09,76ers,Dario Saric,,returned to lineup
2017-12-09,Blazers,,Jusuf Nurkic,placed on IL with right ankle injury
2017-12-09,Blazers,,Maurice Harkless / Moe Harkless,placed on IL with left quadriceps injury
2017-12-09,Blazers,Caleb Swanigan,,activated from IL
2017-12-09,Cavaliers,,Kevin Love,sore left hip (DTD)
2017-12-09,Grizzlies,,Chandler Parsons,rest (DTD)
2017-12-09,Hornets,,Frank Kaminsky,placed on IL with sprained right ankle
2017-12-09,Hornets,,Jeremy Lamb,placed on IL with bruised shin
Date,Team,Acquired,Relinquished,Notes
2017-12-09,Knicks,,Joakim Noah,placed on IL
2017-12-09,Knicks,Ron Baker,,activated from IL
2017-12-09,Magic,,Aaron Gordon,concussion (DTD)
2017-12-09,Magic,,Evan Fournier,placed on IL with sprained right ankle (DTD)
2017-12-09,Nets,,Joe Harris,illness (DTD)
2017-12-09,Nets,,Yakuba Ouattara / Billy Ouattara,sore left leg (DTD)
2017-12-09,Rockets,,Briante Weber,placed on IL
2017-12-09,Rockets,Nene / Nene Hilario / Maybyner Hilario,,returned to lineup
2017-12-09,Spurs,,(William) Tony Parker,placed on IL for rest
2017-12-09,Spurs,,Danny Green,tightness in left groin (DTD)
2017-12-09,Spurs,,Emanuel Ginobili / Manu Ginobili,placed on IL for rest
2017-12-09,Spurs,,Pau Gasol,placed on IL for rest
2017-12-09,Spurs,Darrun Hilliard,,activated from IL
2017-12-09,Spurs,Joffrey Lauvergne,,returned to lineup
2017-12-09,Spurs,Matt Costello,,activated from IL
2017-12-09,Suns,Tyson Chandler,,returned to lineup
2017-12-09,Thunder,Jerami Grant,,activated from IL
2017-12-09,Magic,Adreian Payne,,activated from IL
2017-12-09,Hornets,Julyan Stone,,activated from IL
2017-12-10,76ers,,Joel Embiid,back injury (DTD)
2017-12-10,76ers,,Robert Covington,placed on IL with bruised lower back
2017-12-10,Celtics,,Marcus Morris,rehab of left knee (DTD)
2017-12-10,Celtics,Kadeem Allen,,activated from IL
2017-12-10,Kings,,George Hill,placed on IL for personal reasons
2017-12-10,Kings,,Jack Cooley,placed on IL
Date,Team,Acquired,Relinquished,Notes
